# -*-sh-*-
# Inclusive jet cross sections 2011
# by CMS collaboration,
# Non-perturbative Correction factors using POWHEG/HERWIG/PYTHIA
# NP Correction factors are multiplied with electroweak corrections
# JEC correlations include latest changes as recommended by CMS.
#

##########################################################
#  General parameters of this dataset
##########################################################

AlposName           "bla" # not used
Description         "CMS inclusive jets, 7TeV, 2011"
Reference           "Phys. Rev. D 87 (2013) 112002 [arXiv:1212.6660]"


##########################################################
#  Theory function settings
#
#  fastNLO parameters, specific to this dataset
#  not specified parameters are taken from default as
#  specified in the global steering file
##########################################################
# --- TheoryFunction: fastNLO, fastNLOInterpolPDFas ----
Filename            theoryfiles/fnl2332d.tab
Units               1      # 0: absoluteUnits, 1: PublicationUnits
MuRFuncForm         3      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean
MuFFuncForm             0      # 0: scale1, 1: scale2, 2: quad.sum, 3: quad.mean


##########################################################
#  Data table
#
#  Necessary keys are:
#   + ErrorSet           (Specifies the 'set' of error, which may correlated to other data sets)
#   + Data       (the data table, bin boundaries, and errors)
#   + Errors         (specify the used errors, and its nature)
#   + TheoryFactors     (multiplicative factors to be applied on theory)
#   + TheoryErrors   (additional errors on the theory [as sepcified in 'Data'])
#
##########################################################


Data {{
ylow yhigh ptlow pthigh   Sigma      stat  uncor  np_cor      ewk_cor     npcorerr   CMS_lumierr unf_err JEC0   JEC1  JEC3  JEC4   JEC5  JEC6  JEC7  JEC9  JEC10 JEC8  JEC11 JEC12 JEC13 JEC14 JEC15             JEC2a     JEC2b  JEC2c     JEC2d     JEC2e
0.5  1.    737   790      0.02762    1.2   1      1.007595    1.016455    0.536397   2.2         2.45    4.2    3.85  1.4   0      0     0     0     0     0     0.1   0     0.2   0.75  0.3   0.9               2.58094   0      0         2.58094   0
0.5  1.    790   846      0.0155     1.6   1      1.006903    1.019528    0.506185   2.2         2.4     4.4    4.05  1.4   0      0     0     0     0     0     0.1   0     0.2   0.7   0.3   0.9               2.79307   0      0         2.79307   0
0.5  1.    846   905      0.008333   2.1   1      1.006234    1.022911    0.473682   2.2         2.5     4.55   4.2   1.4   0      0     0     0     0     0     0.1   0     0.2   0.7   0.3   0.8               3.04056   0      0         3.04056   0
0.5  1.    905   967      0.004376   2.8   1      1.005584    1.026622    0.439147   2.2         2.6     4.7    4.4   1.5   0      0     0     0     0     0     0.1   0     0.15  0.6   0.3   0.8               3.3234    0      0         3.3234    0
0.5  1.    967   1032     0.002396   3.6   1      1.004952    1.030267    0.402816   2.2         2.7     4.9    4.6   1.5   0      0     0     0     0     0     0.1   0     0.1   0.6   0.25  0.8               3.57089   0      0         3.57089   0
0.5  1.    1032  1101     0.001426   4.6   1      1.004834    1.034694    0.414573   2.2         2.85    5.15   4.8   1.55  0      0     0     0     0     0     0.15  0     0.1   0.6   0.25  0.8               3.85373   0      0         3.85373   0
0.5  1.    1101  1172     0.0007655  6.2   1      1.00423     1.038186    0.375388   2.2         2.9     5.3    5     1.6   0      0     0     0     0     0     0.15  0     0.1   0.55  0.2   0.7               4.13657   0      0         4.13657   0
0.5  1.    1172  1248     0.0003218  9.2   1      1.004138    1.043119    0.384646   2.2         3.15    5.55   5.25  1.65  0      0     0     0     0     0     0.15  0     0.1   0.5   0.2   0.7               4.49013   0      0         4.49013   0
0.5  1.    1248  1327     0.0001292  13.9  1      1.003555    1.047407    0.343318   2.2         3.35    5.8    5.45  1.7   0      0     0     0     0     0     0.15  0     0.1   0.5   0.2   0.7               4.80833   0      0         4.80833   0
0.5  1.    1327  1410     7.129e-05  20.2  1      1.003481    1.05251     0.350709   2.2         3.75    6.1    5.7   1.8   0      0     0     0     0     0     0.15  0     0.1   0.5   0.2   0.7               5.16188   0      0         5.16188   0
0.5  1.    1410  1784     1.531e-05  20.5  1      1.002823    1.060483    0.316798   2.2         4.45    6.9    6.35  1.95  0      0     0     0     0     0     0.2   0     0.1   0.4   0.2   0.6               6.22254   0      0         6.22254   0

1.   1.5   114   133      2346       1.3   1      1.092186    0.999183    3.64533    2.2         4.1     2.6    1.45  3.1   1.5    0.2   0     0     0     0     0.2   0     0.95  3.6   2.15  2.55              0.212132  0      0         0         0.212132
1.   1.5   133   153      1033       1.6   1      1.074831    0.999061    3.17903    2.2         3.6     2.7    1.55  2.8   1.5    0.2   0     0     0     0     0.2   0     0.85  3.15  1.9   2.4               0.282843  0      0         0         0.282843
1.   1.5   153   174      475.7      1.7   1      1.061655    0.998835    2.76409    2.2         3.1     2.75   1.65  2.55  1.5    0.2   0     0     0     0     0.2   0     0.75  2.85  1.7   2.2               0.353553  0      0         0         0.353553
1.   1.5   174   196      230.3      1     1      1.052087    0.998696    2.46296    2.2         2.9     2.85   1.75  2.35  1.55   0.2   0     0     0     0     0.2   0     0.65  2.6   1.55  2.05              0.424264  0      0         0         0.424264
1.   1.5   196   220      116.9      1.2   1      1.044235    0.998437    2.18008    2.2         2.8     2.9    1.85  2.15  1.55   0.2   0     0     0     0     0.25  0     0.65  2.35  1.35  1.95              0.494975  0      0         0         0.494975
1.   1.5   220   245      61.07      1.2   1      1.037408    0.998165    1.88859    2.2         2.65    3      2     2     1.55   0.2   0     0     0     0     0.25  0     0.55  2.15  1.25  1.85              0.565685  0      0         0         0.565685
1.   1.5   245   272      31.91      1.5   1      1.032472    0.998076    1.6977     2.2         2.55    3.1    2.1   1.9   1.6    0.2   0     0     0     0     0.25  0     0.5   1.95  1.15  1.75              0.707107  0      0         0         0.707107
1.   1.5   272   300      16.56      1.7   1      1.028331    0.997848    1.52375    2.2         2.5     3.2    2.25  1.8   1.6    0.2   0     0     0     0     0.25  0     0.5   1.8   1.05  1.65              0.777817  0      0         0         0.777817
1.   1.5   300   330      9.079      0.9   1      1.024915    0.997872    1.37422    2.2         2.45    3.3    2.4   1.7   1.6    0.2   0     0     0     0     0.25  0     0.4   1.65  1     1.55              0.919239  0      0         0         0.919239
1.   1.5   330   362      4.99       0.9   1      1.021663    0.99787     1.20753    2.2         2.45    3.4    2.55  1.6   1.6    0.2   0     0     0     0     0.3   0     0.4   1.5   0.9   1.5               1.06066   0      0         0         1.06066
1.   1.5   362   395      2.748      0.7   1      1.019051    0.997796    1.0744     2.2         2.4     3.55   2.7   1.55  1.6    0.2   0     0     0     0     0.3   0     0.4   1.4   0.8   1.4               1.20208   0      0         0         1.20208
1.   1.5   395   430      1.524      0.8   1      1.017049    0.997958    0.978407   2.2         2.5     3.65   2.85  1.5   1.6    0.2   0     0     0     0     0.3   0     0.35  1.3   0.8   1.35              1.3435    0      0         0         1.3435
1.   1.5   430   468      0.8352     0.9   1      1.015123    0.998186    0.874444   2.2         2.4     3.75   3.05  1.5   1.65   0.2   0     0     0     0     0.3   0     0.3   1.25  0.7   1.3               1.52028   0      0         0         1.52028
1.   1.5   468   507      0.4588     1     1      1.013767    0.998495    0.812138   2.2         2.5     3.85   3.25  1.5   1.65   0.2   0     0     0     0     0.3   0     0.3   1.15  0.65  1.25              1.69706   0      0         0         1.69706
1.   1.5   507   548      0.2547     0.5   1      1.01247     0.998807    0.7437     2.2         2.45    4.05   3.45  1.5   1.65   0.2   0     0     0     0     0.3   0     0.3   1.1   0.6   1.2               1.90919   0      0         0         1.90919
1.   1.5   548   592      0.1396     0.6   1      1.011216    0.999341    0.670836   2.2         2.55    4.15   3.65  1.5   1.7    0.2   0     0     0     0     0.3   0     0.3   1.05  0.6   1.15              2.12132   0      0         0         2.12132
1.   1.5   592   638      0.07495    0.8   1      1.009999    0.999898    0.594159   2.2         2.55    4.3    3.85  1.45  1.7    0.2   0     0     0     0     0.3   0     0.25  0.95  0.55  1.1               2.33345   0      0         0         2.33345
1.   1.5   638   686      0.04001    1     1      1.009314    1.000611    0.563334   2.2         2.65    4.45   4.05  1.5   1.7    0.2   0     0     0     0     0.3   0     0.2   0.9   0.5   1.05              2.58094   0      0         0         2.58094
1.   1.5   686   737      0.0211     1.3   1      1.008155    1.00138     0.480571   2.2         2.7     4.6    4.3   1.55  1.75   0.2   0     0     0     0     0.35  0     0.2   0.85  0.5   1                 2.86378   0      0         0         2.86378
1.   1.5   737   790      0.01064    1.8   1      1.007518    1.002038    0.44487    2.2         2.85    4.8    4.55  1.55  1.75   0.2   0     0     0     0     0.35  0     0.2   0.8   0.45  0.95              3.14663   0      0         0         3.14663
1.   1.5   790   846      0.005301   2.5   1      1.006899    1.00303     0.407282   2.2         3.05    5      4.75  1.6   1.75   0.2   0     0     0     0     0.35  0     0.2   0.75  0.4   0.95              3.42947   0      0         0         3.42947
1.   1.5   846   905      0.002644   3.5   1      1.006296    1.003995    0.368125   2.2         3.15    5.15   5.05  1.6   1.8    0.2   0     0     0     0     0.35  0     0.2   0.75  0.4   0.9               3.71231   0      0         0         3.71231
1.   1.5   905   967      0.001278   4.9   1      1.005705    1.004896    0.327625   2.2         3.35    5.35   5.35  1.7   1.8    0.2   0     0     0     0     0.4   0.05  0.2   0.65  0.4   0.85              4.06586   0      0         0         4.06586
1.   1.5   967   1032     0.0005419  7.3   1      1.005626    1.005936    0.335522   2.2         3.65    5.55   5.65  1.75  1.85   0.2   0     0     0     0     0.4   0.05  0.2   0.65  0.35  0.85              4.41942   0      0         0         4.41942
1.   1.5   1032  1101     0.0002633  10.1  1      1.005056    1.007374    0.292906   2.2         3.95    5.75   5.95  1.8   1.85   0.2   0     0     0     0     0.4   0.05  0.15  0.65  0.35  0.85              4.80833   0      0         0         4.80833
1.   1.5   1101  1172     0.0001416  15.8  1      1.004495    1.007596    0.249362   2.2         4.4     6      6.25  1.85  1.85   0.2   0     0     0     0     0.45  0.05  0.15  0.55  0.3   0.75              5.23259   0      0         0         5.23259
1.   1.5   1172  1684     8.804e-06  24.1  1      1.003824    1.009717    0.216728   2.2         5.45    6.95   7.55  2.15  1.95   0.2   0     0     0     0     0.45  0.05  0.1   0.45  0.25  0.7               6.92965   0      0         0         6.92965

1.5  2.    114   133      1813       1.6   1      1.093188    0.998908    3.18442    2.2         3.8     2.95   1.25  3.15  4.45   1.25  0     0     0     0     0.45  0.85  1.3   3.6   2.4   2.5               0         0.1    0         0         0
1.5  2.    133   153      792.7      2     1      1.075947    0.99881     2.79318    2.2         3.25    3      1.4   2.85  4.65   1.3   0     0     0     0     0.5   0.75  1.2   3.25  2.15  2.4               0         0.2    0         0         0
1.5  2.    153   174      355        2.3   1      1.062887    0.998593    2.45678    2.2         2.8     3.05   1.6   2.6   4.85   1.35  0     0     0     0     0.5   0.7   1.1   2.95  2     2.3               0         0.3    0         0         0
